date,avg_price,volume,ticker
2023-09-26,26243.085,338286231.16,BTC
2023-09-27,26462.64,638562791.04,BTC
2023-09-28,26817.29,827813877.45,BTC
2023-09-29,26954.08,585322764.87,BTC
2023-09-30,26991.239999999998,195916128.74,BTC
2023-10-01,27509.625,464200302.08,BTC
2023-10-02,27948.97,1198411956.48,BTC
2023-10-03,27419.559999999998,620603083.21,BTC
2023-10-04,27529.755,497243557.18,BTC
2023-10-05,27745.69,696054430.54,BTC
2023-10-06,27730.835,701648471.47,BTC
2023-10-07,27949.58,205394649.0,BTC
2023-10-08,27909.855,238690010.87,BTC
2023-10-09,27641.345,603964078.09,BTC
2023-10-10,27517.11,511109469.33,BTC
2023-10-11,27003.62,821395574.15,BTC
2023-10-12,26743.879999999997,438531983.5,BTC
2023-10-13,26892.940000000002,496779424.55,BTC
2023-10-14,26896.4,157685357.78,BTC
2023-10-15,27055.16,297110024.59,BTC
2023-10-16,28570.315000000002,1884462991.7,BTC
2023-10-17,28361.485,739741149.31,BTC
2023-10-18,28572.745000000003,682875511.71,BTC
2023-10-19,28531.335,730081363.3,BTC
2023-10-20,29420.04,1241026952.55,BTC
2023-10-21,29922.915,467626116.49,BTC
2023-10-22,29953.61,414432274.92,BTC
2023-10-23,32318.714999999997,2308556876.22,BTC
2023-10-24,34020.51,2559949343.79,BTC
2023-10-25,34417.885,1481128342.82,BTC
2023-10-26,34291.33500000001,1248469956.72,BTC
2023-10-27,33826.455,1044635721.14,BTC
2023-10-28,34185.235,371696781.35,BTC
2023-10-29,34354.445,469534963.71,BTC
2023-10-30,34476.17,825552244.82,BTC
2023-10-31,34392.225000000006,756326173.72,BTC
2023-11-01,34860.33,1190955576.06,BTC
2023-11-02,35148.195,1097011932.14,BTC
2023-11-03,34534.25,960199464.71,BTC
2023-11-04,34942.225,377653497.47,BTC
2023-11-05,34941.42999999999,533016306.01,BTC
2023-11-06,35023.5,613732584.95,BTC
2023-11-07,35233.850000000006,1012278827.62,BTC
2023-11-08,35614.945,937630450.49,BTC
2023-11-09,36774.145000000004,2296501186.4,BTC
2023-11-10,36939.354999999996,1206040827.09,BTC
2023-11-11,37059.56,553215494.09,BTC
2023-11-12,36990.25,345567975.97,BTC
2023-11-13,36893.759999999995,897671274.64,BTC
2023-11-14,35770.24,1219819360.84,BTC
2023-11-15,36675.765,1436101057.95,BTC
2023-11-16,36731.759999999995,1428319260.74,BTC
2023-11-17,36327.16499999999,1027029255.11,BTC
2023-11-18,36533.149999999994,316037508.01,BTC
2023-11-19,36970.354999999996,430198062.65,BTC
2023-11-20,37268.58,1162294169.25,BTC
2023-11-21,36709.61,1579350547.76,BTC
2023-11-22,36761.520000000004,1335151412.8,BTC
2023-11-23,37269.2,626668140.1,BTC
2023-11-24,37847.229999999996,1322597274.57,BTC
2023-11-25,37761.935,312424824.64,BTC
2023-11-26,37494.49,478214999.45,BTC
2023-11-27,37147.735,914744666.52,BTC
2023-11-28,37645.2,1265755538.49,BTC
2023-11-29,38023.045,1041457987.13,BTC
2023-11-30,37827.74,637264648.28,BTC
2023-12-01,38304.235,1268612412.23,BTC
2023-12-02,39185.985,677167721.21,BTC
2023-12-03,39746.07000000001,638707315.07,BTC
2023-12-04,41189.89,2012390115.57,BTC
2023-12-05,43003.845,2234743414.43,BTC
2023-12-06,43836.42,1715623988.73,BTC
2023-12-07,43453.55,1320509439.92,BTC
2023-12-08,43914.77,1292562850.41,BTC
2023-12-09,43985.295,662982186.27,BTC
2023-12-10,43816.165,503801762.3,BTC
2023-12-11,41994.835,2446801856.72,BTC
2023-12-12,41364.395000000004,1305859570.88,BTC
2023-12-13,42020.79,1517574126.2,BTC
2023-12-14,42425.07000000001,1460749070.58,BTC
2023-12-15,42376.69,1065004798.33,BTC
2023-12-16,42159.85,570286280.98,BTC
2023-12-17,41800.11,772939037.53,BTC
2023-12-18,41628.55,1362661202.35,BTC
2023-12-19,42625.490000000005,1318306822.38,BTC
2023-12-20,43249.32,1805958609.9,BTC
2023-12-21,43775.655,1306652594.38,BTC
2023-12-22,43922.145000000004,1084076406.5,BTC
2023-12-23,43681.479999999996,479555333.8,BTC
2023-12-24,43300.16499999999,621424795.87,BTC
2023-12-25,43286.020000000004,639501515.36,BTC
2023-12-26,42610.55,1297798884.96,BTC
2023-12-27,42908.3,1178861473.09,BTC
2023-12-28,43050.76,1249335317.05,BTC
2023-12-29,42215.725,1450476730.93,BTC
2023-12-30,42062.88,905852574.49,BTC
2023-12-31,42416.740000000005,912867128.16,BTC
2024-01-01,43199.104999999996,839894208.67,BTC
2024-01-02,45050.42,2596745174.99,BTC
2024-01-03,42864.2,3533041051.83,BTC
2024-01-04,43727.235,2167748750.23,BTC
2024-01-05,43442.615000000005,2368276569.22,BTC
2024-01-06,43846.65,717065469.35,BTC
2024-01-07,44068.020000000004,884154712.5,BTC
2024-01-08,45252.87,3000303504.99,BTC
2024-01-09,46406.405,3083632967.78,BTC
2024-01-10,46016.08,3677964834.63,BTC
2024-01-11,47317.08,3638877778.74,BTC
2024-01-12,43983.369999999995,3855256978.62,BTC
2024-01-13,42840.915,986309535.03,BTC
2024-01-14,42381.509999999995,924871801.97,BTC
2024-01-15,42506.785,1046074902.52,BTC
2024-01-16,42805.005000000005,1565259395.93,BTC
2024-01-17,42677.915,1403011843.2,BTC
2024-01-18,41741.604999999996,1885882508.36,BTC
2024-01-19,41199.075,1864062474.18,BTC
2024-01-20,41639.86,544668570.57,BTC
2024-01-21,41678.21,382561229.54,BTC
2024-01-22,40533.354999999996,2270442343.15,BTC
2024-01-23,39324.215,1805745649.27,BTC
2024-01-24,39977.78,1476062916.95,BTC
2024-01-25,39902.425,1164224625.52,BTC
2024-01-26,41021.29,1763833855.75,BTC
2024-01-27,41792.525,444567824.09,BTC
2024-01-28,42227.490000000005,702267432.76,BTC
2024-01-29,42556.235,1184671101.99,BTC
2024-01-30,43273.085,1498626265.1,BTC
2024-01-31,43005.6,1695950546.73,BTC
2024-02-01,42561.634999999995,1234469121.23,BTC
2024-02-02,42994.485,1152442855.72,BTC
2024-02-03,43115.065,325725942.96,BTC
2024-02-04,42662.905,410404369.06,BTC
2024-02-05,42725.145,1062866796.14,BTC
2024-02-06,42943.485,966265875.57,BTC
2024-02-07,43584.4,1319628672.43,BTC
2024-02-08,44978.0,1785332802.43,BTC
2024-02-09,46732.744999999995,2379925849.32,BTC
2024-02-10,47530.375,780554926.36,BTC
2024-02-11,48094.75,956986637.1,BTC
2024-02-12,49028.895,2319184140.26,BTC
2024-02-13,49364.875,2075339722.8,BTC
2024-02-14,50679.12,2252886326.88,BTC
2024-02-15,52101.63,2239765884.49,BTC
2024-02-16,52101.465,1680749372.19,BTC
2024-02-17,51424.615,910308869.83,BTC
2024-02-18,51793.945,762533081.81,BTC
2024-02-19,52089.425,989270690.85,BTC
2024-02-20,51876.36,2050493239.79,BTC
2024-02-21,51504.455,1676374071.14,BTC
2024-02-22,51485.490000000005,1573393306.75,BTC
2024-02-23,51016.325,1345274652.99,BTC
2024-02-24,51135.770000000004,548313000.54,BTC
2024-02-25,51623.22,640224439.02,BTC
2024-02-26,52930.2,2550669499.35,BTC
2024-02-27,56048.065,3546751167.69,BTC
2024-02-28,60406.195,6171823618.31,BTC
2024-02-29,62011.87,5259277822.5,BTC
2024-03-01,62010.99,3267402863.37,BTC
2024-03-02,62055.06,1257238241.46,BTC
2024-03-03,62323.619999999995,1265273119.48,BTC
2024-03-04,65463.0,5220774005.79,BTC
2024-03-05,64256.615000000005,8263897912.84,BTC
2024-03-06,65248.619999999995,4498440968.53,BTC
2024-03-07,66838.41500000001,2804368120.13,BTC
2024-03-08,68162.48,4046244830.74,BTC
2024-03-09,68345.36499999999,1158711168.05,BTC
2024-03-10,69097.515,1919585405.6,BTC
